index,LIST_OF_WORDS,POS,NEG,POS_TAG
3914,सरगर्म,1,0,a
3915,सरणी,1,0,a
3916,सरपरस्ती,1,0,a
3917,सलाह,1,0,a
3918,सहयोग,1,0,a
3919,साँप,1,0,a
3920,सावधानियां,1,0,a
3921,साहसिक_कार्य,1,0,a
3922,सितारा,1,0,a
3923,सितारे,1,0,a
3924,सिद्धांत,1,0,a
3925,सिफारिशें,1,0,a
3926,सीखा,1,0,a
3927,सुझाव,1,0,a
3928,सुझावों_को,1,0,a
3929,सुदृढीकरण,1,0,a
3930,सुहाग_रात,1,0,a
3931,स्तंभ,1,0,a
3932,स्पष्टवादिता,1,0,a
3933,स्मरण,1,0,a
3934,स्मरणशक्ति,1,0,a
3935,स्लिम,1,0,a
3936,स्वराज्य,1,0,a
3937,स्वामी,1,0,a
3938,स्वीकार,1,0,a
3939,होगा,1,0,a
3940,अच्छी_तरह_से,1,0,a
3941,अविश्वास्य,1,0,a
3942,आनंददायक,1,0,a
3943,आपस_में,1,0,a
3944,आसानी_से,1,0,a
3945,इनायत_से,1,0,a
3946,इस_कथन,1,0,a
3947,उत्साह_से,1,0,a
3948,और_भी,1,0,a
3949,के_बराबर,1,0,a
3950,गरमी_से,1,0,a
3951,चुपचाप,1,0,a
3952,ज़ोरों_के_साथ,1,0,a
3953,जिम्मेदारी_से,1,0,a
3954,जिसे_उपयुक्त,1,0,a
3955,ठीक_से,1,0,a
3956,थोड़ी_देर_में,1,0,a
3957,धीरे,1,0,a
3958,नजाकत_से,1,0,a
3959,नम्रता_से,1,0,a
3960,निश्चय,1,0,a
3961,प्रयोजनपूर्वक,1,0,a
3962,बड़ा,1,0,a
3963,बड़ी_मेहनत_से,1,0,a
3964,बड़े,1,0,a
3965,बड़े_पैमाने_पर,1,0,a
3966,बल्कि,1,0,a
3967,बहुमुल्य_वस्तु,1,0,a
3968,बिना_गलती_किए,1,0,a
3969,बुद्धिमानी_से,1,0,a
3970,भलमनसी_की_तरह,1,0,a
3971,मज़बूती_से,1,0,a
3972,मधुरता_से,1,0,a
3973,मनोयोग,1,0,a
3974,मनोरंजन_से,1,0,a
3975,महत्वपूर्ण_बात,1,0,a
3976,मिलनसारी,1,0,a
3977,मुस्करा,1,0,a
3978,यत्न,1,0,a
3979,यों_ही,1,0,a
3980,राजा_की_तरह,1,0,a
3981,वर्णनातीत,1,0,a
3982,विकराल_रुप,1,0,a
3983,विनय_से,1,0,a
3984,विस्तार,1,0,a
3985,विस्तृत_रूप_से,1,0,a
3986,वैध_तरीके,1,0,a
3987,शक्ति_से,1,0,a
3988,शांतिपूर्ण_ढंग_से,1,0,a
3989,शिथिल,1,0,a
3990,संत_जैसी,1,0,a
3991,संतोषजनक_ढंग_से,1,0,a
3992,संयम_से,1,0,a
3993,सच्चाई_से,1,0,a
3994,समान_रूप_से,1,0,a
3995,सरल_या_सुबोध,1,0,a
3996,सहयोगात्मक,1,0,a
3997,सानंद,1,0,a
3998,सावधानी_से,1,0,a
3999,सुंदर_ढंग_से,1,0,a
4000,सुरक्षित_रूप_से,1,0,a
4001,सुरुचिपूर्ण_ढंग_से,1,0,a
4002,सोच_समझकर,1,0,a
4003,सौहार्दपूर्ण_ढंग_से,1,0,a
4004,स्पष्ट_रूप_से,1,0,a
4005,स्वाभाविक_रूप_से,1,0,a
4006,स्वेच्छा_से,1,0,a
4007,हँसी_में,1,0,a
4008,हक,1,0,a
4009,FTW,1,0,a
4010,IL,1,0,a
4011,LED,1,0,a
4012,अचम्भा,1,0,a
4013,अचरज,1,0,a
4014,अच्छी_तरह_गोल,1,0,a
4015,अच्छी_तरह_से_बनाया,1,0,a
4016,अजेयता,1,0,a
4017,अधिमानतः,1,0,a
4018,अनिच्छापूर्वक,1,0,a
4019,अनोखा,1,0,a
4020,अपूर्व,1,0,a
4021,अप्रत्याशित_लाभ,1,0,a
4022,अप्रभावित,1,0,a
4023,अभिजात_वर्ग,1,0,a
4024,अलग_दिखना,1,0,a
4025,अलग_हटकर,1,0,a
4026,अल्ट्रा_कुरकुरा,1,0,a
4027,अविश्वसनीय_रूप_से,1,0,a
4028,असाधारण_ढंग_से,1,0,a
4029,अस्पष्ट_विचार,1,0,a
4030,अहितचिंतन_की_भावना,1,0,a
4031,आंख_को_पकड़ने,1,0,a
4032,आंख_मूंदकर,1,0,a
4033,आकर्षक_रूप,1,0,a
4034,आकस्मिक_धन-प्राप्ति,1,0,a
4035,आगे_निकल,1,0,a
4036,आडू,1,0,a
4037,आनंद_मिलता_है,1,0,a
4038,आनंद_लिया,1,0,a
4039,आनंद_से,1,0,a
4040,आनन्द,1,0,a
4041,आशा_से,1,0,a
4042,आश्चर्य_है,1,0,a
4043,आश्चर्य_होता_है,1,0,a
4044,आश्चर्यकारी,1,0,a
4045,आसपास,1,0,a
4046,आसान_बनाता_है,1,0,a
4047,इशारा_करना,1,0,a
4048,इशारे_से_बुलाया,1,0,a
4049,ईमानदारी_से,1,0,a
4050,ईश्वर_का_वरदान,1,0,a
4051,ईश्वरतुल्य,1,0,a
4052,उचित_रूप_में,1,0,a
4053,उच्च_गुणवत्ता_वाला,1,0,a
4054,उत्कृष्ट_प्रदर्शन,1,0,a
4055,उत्तम_दर्जे_का,1,0,a
4056,उत्तेजित_करता_है,1,0,a
4057,उत्पादकता,1,0,a
4058,उदासी_से,1,0,a
4059,उद्धारक,1,0,a
4060,उद्वेग_सहित,1,0,a
4061,उन्नत_बनाया,1,0,a
4062,उन्नयन,1,0,a
4063,उपयोगकर्ता_बदली,1,0,a
4064,उपेक्षा_से,1,0,a
4065,उपेक्षाजनक,1,0,a
4066,उम्मीद_है_कि,1,0,a
4067,उल्लासपूर्वक,1,0,a
4068,ऊँची,1,0,a
4069,ऊपर,1,0,a
4070,ऊर्जा_की_बचत,1,0,a
4071,और_तेज,1,0,a
4072,कला_की_अवस्था,1,0,a
4073,का_आनंद_ले_रहे,1,0,a
4074,काम,1,0,a
4075,काम_करता_है,1,0,a
4076,कामोत्तेजना,1,0,a
4077,कायाकल्प,1,0,a
4078,की_सराहना,1,0,a
4079,की_सराहना_की,1,0,a
4080,की_सिफारिश,1,0,a
4081,की_सिफारिश_की,1,0,a
4082,कुशल_ऊर्जा,1,0,a
4083,कृतज्ञता_से,1,0,a
4084,कृपया,1,0,a
4085,को_पीछे_छोड़_दिया,1,0,a
4086,को_मंजूरी_दे_दी,1,0,a
4087,क्र_ांतिकारी_परिवर्तन,1,0,a
4088,क्रांतिकारी,1,0,a
4089,क्रांतिकारी_बदलाव,1,0,a
4090,क्रूरता_से,1,0,a
4091,क्लीनर,1,0,a
4092,ख़ुशियां_मनानेवाला,1,0,a
4093,खांसने,1,0,a
4094,गंदगी_सस्ता,1,0,a
4095,गंभीरतापूर्वक,1,0,a
4096,गलत_तरीके_से,1,0,a
4097,गलती_से_मुक्त,1,0,a
4098,ग़लती_से,1,0,a
4099,घूस_देना,1,0,a
4100,चमत्कारिक_ढंग_से,1,0,a
4101,चाव_से,1,0,a
4102,चाहता_है,1,0,a
4103,चीखते_हुए,1,0,a
4104,चौकसी_के_साथ,1,0,a
4105,जबड़े_छोड़ने,1,0,a
4106,जल्दी_से,1,0,a
4107,जवाबी_हमला,1,0,a
4108,जवाबी_हमले,1,0,a
4109,ज़रूर,1,0,a
4110,ज़िंदादिल,1,0,a
4111,ज़ोरदार,1,0,a
4112,जादा_देर_तक_टिके,1,0,a
4113,जानने_योग्य,1,0,a
4114,जाने-बैकलिट,1,0,a
4115,जाहिर_है,1,0,a
4116,जिज्ञासु,1,0,a
4117,जिस,1,0,a
4118,जीवन_रक्षक,1,0,a
4119,जोरदार,1,0,a
4120,जोश_में,1,0,a
4121,जोशीला_रूप_से,1,0,a
4122,टिमटिमाना,1,0,a
4123,टोल_फ्री,1,0,a
4124,ट्रॉफी,1,0,a
4125,ठंडा,1,0,a
4126,ठाठ_से,1,0,a
4127,ठीक_दिखने,1,0,a
4128,ठीक_है,1,0,a
4129,डमी_सबूत,1,0,a
4130,तमीज़दार,1,0,a
4131,तुला_हुआ,1,0,a
4132,तेज_धार,1,0,a
4133,थम्स_अप,1,0,a
4134,दरियादिली_से,1,0,a
4135,दर्द_से_मुक्त,1,0,a
4136,दिल_खोलकर,1,0,a
4137,दुर्भाग्य_से,1,0,a
4138,दुर्भावना_से,1,0,a
4139,देखकर_पकड़_में_आने_वाला,1,0,a
4140,देखा_जा_सकता_है,1,0,a
4141,देवता_भेजें,1,0,a
4142,दैवीय,1,0,a
4143,धन_की_वापसी,1,0,a
4144,धन_वापसी,1,0,a
4145,धरा,1,0,a
4146,ध्यान_से_देखने_से,1,0,a
4147,नए_सिरे_से,1,0,a
4148,नकदी_वापस,1,0,a
4149,नयनाभिराम,1,0,a
4150,निरपराध,1,0,a
4151,निर्विकार,1,0,a
4152,पक्ष_में,1,0,a
4153,परम,1,0,a
4154,परस्पर_विरोधी,1,0,a
4155,पराक्रम_से,1,0,a
4156,परिणाम_हुये,1,0,a
4157,परेशानी_से_मुक्त,1,0,a
4158,पसंद_आया,1,0,a
4159,पसंदीदा_बनाया,1,0,a
4160,पहली_में_वर्ग,1,0,a
4161,पहुँच_से_बाहर,1,0,a
4162,पार_कर,1,0,a
4163,पुरस्कृत,1,0,a
4164,पूरी_भावना,1,0,a
4165,पूरे_दिल_से,1,0,a
4166,पूर्ण,1,0,a
4167,प्यार_करता_है,1,0,a
4168,प्यार_किया,1,0,a
4169,प्रतिस्पर्धा,1,0,a
4170,प्रभाव_से,1,0,a
4171,प्रयोग_करने_में_आसान,1,0,a
4172,प्रवीणा,1,0,a
4173,प्राप्त_की,1,0,a
4174,फायदा_हो_रहा_है,1,0,a
4175,फिर_से_युवा_करना,1,0,a
4176,बँध,1,0,a
4177,बच्चे_के_अनुकूल,1,0,a
4178,बड़ी_क्षमता,1,0,a
4179,बड़ी_चतुराई_से,1,0,a
4180,बढ़त_बना_ली,1,0,a
4181,बढ़ावे,1,0,a
4182,बधाई_का,1,0,a
4183,बहुउद्देश्यीय,1,0,a
4184,बहुत_चमकीला,1,0,a
4185,बहुत_सारे,1,0,a
4186,बिलकुल,1,0,a
4187,बिल्कुल_ठीक,1,0,a
4188,बिल्कुल_नया,1,0,a
4189,बुद्धिमान_रूप_से,1,0,a
4190,बुरी_तरह,1,0,a
4191,बुरी_बात,1,0,a
4192,बेकॉन्स,1,0,a
4193,बेखटके,1,0,a
4194,बेसब्री_से,1,0,a
4195,बेहतर_प्रदर्शन,1,0,a
4196,बेहतर_बनाता_है,1,0,a
4197,ब्लॉकबस्टर,1,0,a
4198,भक्तिपूर्वक,1,0,a
4199,भय_सहित,1,0,a
4200,भयंकर_रूप_से,1,0,a
4201,भरोसा,1,0,a
4202,भरोसे_के_साथ,1,0,a
4203,भव्यता_से,1,0,a
4204,भी_मात,1,0,a
4205,मंत्र_मुग्ध,1,0,a
4206,मजबूती_से_पकड़े,1,0,a
4207,मज़ाक_के_तौर_पर,1,0,a
4208,मजे_की_बात_है,1,0,a
4209,मजेदार,1,0,a
4210,मदद_की,1,0,a
4211,मनचला,1,0,a
4212,महत्वाकांक्षा,1,0,a
4213,महाप्रतापी,1,0,a
4214,महीन,1,0,a
4215,मात_करना,1,0,a
4216,मुक्त_कर_दिया,1,0,a
4217,मुद्दे_से_मुक्त,1,0,a
4218,मुलायम,1,0,a
4219,मुसकान,1,0,a
4220,मुस्कराते_हुए,1,0,a
4221,मूक,1,0,a
4222,मूढ़,1,0,a
4223,मूल्यांकन_करनेवाला,1,0,a
4224,मृत_सस्ता,1,0,a
4225,युक्तिपूर्वक,1,0,a
4226,यूजर_फ्रेंडली,1,0,a
4227,रहना,1,0,a
4228,रहमदिली,1,0,a
4229,राजनीति,1,0,a
4230,रॉक_स्टार,1,0,a
4231,लाइटर,1,0,a
4232,लाड़_प्यार,1,0,a
4233,ल्लचताजनक,1,0,a
4234,वकालत_की,1,0,a
4235,वर्चस्व,1,0,a
4236,वादा_किया,1,0,a
4237,वादे,1,0,a
4238,वापस_लेने_योग्य,1,0,a
4239,वाह,1,0,a
4240,विचलित_कर_देने_वाली,1,0,a
4241,विचित्र_रूप_से,1,0,a
4242,विजयी_होकर,1,0,a
4243,विलास_से,1,0,a
4244,वोन,1,0,a
4245,व्यवहार_कुशल,1,0,a
4246,शक्तिमान,1,0,a
4247,शरारत_से,1,0,a
4248,शान_से,1,0,a
4249,शानदार_ढंग_से,1,0,a
4250,शाबाशी,1,0,a
4251,शीर्ष_के,1,0,a
4252,शुक्र_है,1,0,a
4253,श्रुत,1,0,a
4254,संकर्षण,1,0,a
4255,संतुष्टिदायक,1,0,a
4256,संवेदनात्मक,1,0,a
4257,सच,1,0,a
4258,सनक_से,1,0,a
4259,सफल_रहा,1,0,a
4260,सफाई_से,1,0,a
4261,सबसे_अच्छा,1,0,a
4262,सबसे_अच्छे,1,0,a
4263,सबसे_आसान,1,0,a
4264,सबसे_ऊपर_है,1,0,a
4265,सबसे_खुशनसीब,1,0,a
4266,सबसे_ताज़ी,1,0,a
4267,सबसे_तेजी,1,0,a
4268,सबसे_मुश्किल,1,0,a
4269,समर्थन_करता_है,1,0,a
4270,समर्थन_किया,1,0,a
4271,समस्या_निवारक,1,0,a
4272,समस्या_से_मुक्त,1,0,a
4273,समीर,1,0,a
4274,सम्मान_से,1,0,a
4275,सरल_बनाने,1,0,a
4276,सरलतम,1,0,a
4277,सहमतता,1,0,a
4278,सही_ढंग_से,1,0,a
4279,सही_मायने_में,1,0,a
4280,साज़िश_का,1,0,a
4281,साबित_होता_है,1,0,a
4282,सीधा_करना,1,0,a
4283,सुंदरता_से,1,0,a
4284,सुखद_जीवन_का,1,0,a
4285,सुचारू_रूप_से,1,0,a
4286,सुझाव_है,1,0,a
4287,सुनने_में,1,0,a
4288,सुनाई_देने_योग्य,1,0,a
4289,सुराग,1,0,a
4290,सुविधा_संपन्न,1,0,a
4291,सुविधाजनक_स्थान_पर,1,0,a
4292,सूचना_देना,1,0,a
4293,से_सम्मानित_किया,1,0,a
4294,सौहार्दपूर्वक,1,0,a
4295,स्थान_लेने_योग्य,1,0,a
4296,स्फूर्तिदायक,1,0,a
4297,स्मूथस,1,0,a
4298,हँसी_से,1,0,a
4299,हां,1,0,a
4300,हाथ_नीचे,1,0,a
4301,हिम्मत_से,1,0,a
4302,हृदयहीनता,1,0,a
4303,हॉट_केक,1,0,a
4304,अंगूठा,1,0,a
4305,अंतर_करना,1,0,a
4306,अंधेरे_में_टटोलना,1,0,a
4307,अचानक_एक_ओर_को_लड़खड़ाहट,1,0,a
4308,अच्छी_अवस्था_में_लाना,1,0,a
4309,अड़चन,1,0,a
4310,अति_उत्साहित_करना,1,0,a
4311,अतिरिक्त,1,0,a
4312,अतिरिक्त_मतलाब_रखना,1,0,a
4313,अनुकरण_करना,1,0,a
4314,अनुकूल_होना,1,0,a
4315,अनुग्रहभाजन,1,0,a
4316,अनुपात,1,0,a
4317,अनुमति,1,0,a
4318,अनुमति_देते_हैं,1,0,a
4319,अभिनंदन_करना,1,0,a
4320,अभिलाषा,1,0,a
4321,अर्हता,1,0,a
4322,अलग-अलग,1,0,a
4323,अस्थिर_करना,1,0,a
4324,आंख_में_धूल_झोंकना,1,0,a
4325,आगे_बढ़ना,1,0,a
4326,आग्रह_करता_हूं,1,0,a
4327,आज्ञा_का_पालन,1,0,a
4328,आतंकित_करना,1,0,a
4329,आदर_करना,1,0,a
4330,आदर्श_बनाना,1,0,a
4331,आनंद_लेना,1,0,a
4332,आनंदित_होना,1,0,a
4333,आना,1,0,a
4334,आराम_करें,1,0,a
4335,आरोप_लगाते,1,0,a
4336,आशा,1,0,a
4337,आसान_बनाने_में,1,0,a
