,level_0,index,LIST_OF_WORDS,POS,NEG
8778,154,,स्पंदित_होना,0,0
8779,155,,अतकनीकी,0,1
8780,156,,ग़ैरतकनीकी,0,1
8781,157,,गैरतकनीकी,0,1
8782,158,,तकनीकहीन,0,1
8783,159,,प्राविधिहीन,0,1
8785,161,,विशालहृदय,1,0
8786,162,,उदारचरित,1,0
8787,163,,उदारचेता,1,0
8788,164,,दरियादिल,1,0
8789,165,,उदरचित्त,1,0
8790,166,,उदारमना,1,0
8791,167,,अकृपण,1,0
8792,168,,निरोगता,1,0
8793,169,,आरोग्यता,1,0
8794,170,,स्वस्थता,1,0
8795,171,,सेहतमंदी,1,0
8796,172,,अनामय,1,0
8797,173,,तंदुरुस्ती,1,0
8798,174,,दुर्गुणी,0,1
8799,175,,अगुणी,0,1
8800,176,,अपगुणी,0,1
8801,177,,ऐबी,0,1
8802,178,,खोटा,0,1
8803,179,,विपरीत,1,0
8805,181,,खिलाफ,0,1
8806,182,,ख़िलाफ़,0,1
8807,183,,विरुद्ध,1,0
8808,184,,प्रतीप,1,0
8809,185,,महत्वाकांक्षी,1,0
8810,186,,उच्चाकांक्षी,1,0
8811,187,,बुलंदपरवाज़,1,0
8813,189,,भद्र,1,0
8814,190,,भला,1,0
8815,191,,शरीफ़,1,0
8816,192,,शीलवान,1,0
8817,193,,सद्गुणी,1,0
8819,195,,सुप्रतीक,1,0
8820,196,,शरीफ,1,0
8821,197,,कुस्वभावी,0,1
8823,199,,दुश्शील,0,1
8824,200,,बदमिज़ाज,0,1
8825,201,,बदमिजाज,0,1
8827,203,,प्रवाहित,1,0
8828,204,,बहता,1,0
8829,205,,बहता_हुआ,1,0
8830,206,,प्रवाहशील,1,0
8831,207,,प्रवाहमय,1,0
8833,209,,गतिमान,1,0
8834,210,,प्रवाही,1,0
8837,213,,निरपेक्षित,0,0
8838,214,,ढलवाँ,0,0
8839,215,,ढलुवाँ,0,0
8840,216,,ढालवाँ,0,0
8841,217,,ढालू,0,0
8842,218,,ढलुआ,0,0
8843,219,,ढलाऊ,0,0
8844,220,,उतारू,0,0
8845,221,,निकम्मा,0,1
8846,222,,निठल्ला,0,1
8848,224,,निखट्टू,0,1
8849,225,,अनेरा,0,1
8852,228,,गायताल,0,1
8853,229,,अकर्मा,0,1
8855,231,,ना-लायक,0,1
8856,232,,अनलायक,0,1
8857,233,,बेकदर,0,1
8858,234,,बेक़दर,0,1
8859,235,,बेक़द्र,0,1
8860,236,,बेकद्र,0,1
8861,237,,फौलादी,0,1
8862,238,,इस्पाती,0,1
8863,239,,फ़ौलादी,0,1
8864,240,,इसपाती,0,1
8865,241,,कंठ्य,0,0
8866,242,,कठोरहृदय,0,1
8867,243,,कठोर_हृदय,0,1
8870,246,,पाषाण_हृदय,0,1
8871,247,,मादक,0,0
8872,248,,नशीला,0,0
8873,249,,नशेदार,0,0
8875,251,,क्षतिकारी,0,1
8878,254,,नुकसानदेह,0,1
8879,255,,हानिप्रद,0,1
8880,256,,अनर्थकारी,0,1
8881,257,,क्षतिकर,0,1
8883,259,,कुमारी,1,0
8884,260,,कुँआरी,1,0
8885,261,,कुमारिका,1,0
8886,262,,कुँवारी,1,0
8887,263,,क्वाँरी,1,0
8888,264,,कुंवारी,1,0
8889,265,,कँवारी,1,0
8890,266,,जंतु,0,0
8891,267,,जन्तु,0,0
8892,268,,प्राणी,0,0
8895,271,,जीवधारी,1,0
8896,272,,जानदार,1,0
8898,274,,निरोग,1,0
8899,275,,नीरोग,1,0
8900,276,,तंदुरुस्त,1,0
8902,278,,भला-चंगा,1,0
8903,279,,व्याधिहीन,1,0
8904,280,,रोगहीन,1,0
8905,281,,आरोग्य,1,0
8908,284,,निरामय,1,0
8909,285,,अगद,1,0
8910,286,,अभुग्न,1,0
8912,288,,स्वर्गिक,1,0
8914,290,,वैकुंठीय,1,0
8915,291,,स्वर्गी,1,0
8916,292,,बहिश्ती,1,0
8917,293,,बिहिश्ती,1,0
8918,294,,अभी_भी,0,1
8920,296,,अबकी,0,0
8921,297,,इसबार,0,0
8922,298,,अब_की,0,0
8923,299,,इस_बार,0,0
8924,300,,अभी-अभी,0,0
8925,301,,अभी_अभी,0,0
8926,302,,अभी_ही,0,0
8927,303,,इसी_वक्त,0,0
8928,304,,इसी_क्षण,0,0
8929,305,,दयापूर्वक,1,0
8930,306,,कृपा_कर_के,1,0
8931,307,,कृपापूर्वक,1,0
8932,308,,दया_से,1,0
8933,309,,बराए_मेहरबानी,1,0
8934,310,,गूदेदार,0,1
8935,311,,आत्म_विषयक,1,0
8936,312,,आत्मा_विषयक,1,0
8937,313,,अध्यात्म,1,0
8938,314,,आत्मिक,1,0
8939,315,,रूहानी,0,1
8941,317,,सिद्धांतीय,0,0
8942,318,,रक्तहीन,1,0
8943,319,,श्रेयस्कर,1,0
8945,321,,सत्कृत,1,0
8946,322,,आदृत,1,0
8947,323,,सत्कार_कृत,1,0
8949,325,,उल्लेख्य,1,0
8953,329,,निंदात्मक,0,0
8954,330,,दुविधाहीन,0,0
8955,331,,दुबिधाहीन,0,0
8956,332,,संदेहहीन,0,1
8957,333,,संशयहीन,0,1
8958,334,,परे,0,0
8960,336,,बाद,0,0
8961,337,,फिलहाल,0,0
8962,338,,फ़िलहाल,0,0
8963,339,,वर्तमान_में,0,0
8964,340,,आज-कल,0,0
8965,341,,आजकल,0,0
8966,342,,आज_कल,0,0
8967,343,,इन_दिनों,0,0
8968,344,,इस_समय,0,0
8969,345,,संप्रति,0,0
8970,346,,अप्रसन्नतापूर्वक,0,1
8971,347,,नाराज़गीपूर्वक,0,1
8972,348,,नाख़ुशी_से,0,1
8973,349,,नाराजगीपूर्वक,0,1
8975,351,,स्वतः,1,0
8976,352,,अपनेआप,1,0
8977,353,,ख़ुद-ब-ख़ुद,1,0
8978,354,,ख़ुदबख़ुद,1,0
8979,355,,खुद-ब-खुद,1,0
8980,356,,खुदबखुद,1,0
8981,357,,अतिशीघ्र,0,0
8982,358,,अतिशीघ्रतः,0,0
8983,359,,जल्द_से_जल्द,0,0
8984,360,,जल्दी_से_जल्दी,0,0
8986,362,,खुलकर,0,0
8987,363,,सरेआम,0,0
8988,364,,सरे-आम,0,0
8989,365,,खुले-आम,0,0
8990,366,,खुल्लम-खुल्ला,0,0
8991,367,,खुल्लमखुल्ला,0,0
8992,368,,डंके_की_चोट_पर,0,0
8993,369,,सरे_आम,0,0
8994,370,,अगुप्ततः,0,0
8997,373,,ज्यादा,0,1
8998,374,,ज़्यादा,0,1
8999,375,,ख़ूब,0,1
9000,376,,खूब,0,1
9001,377,,अतिशय,0,1
9002,378,,अति,0,1
9004,380,,अतीव,0,1
9005,381,,काफ़ी,0,1
9007,383,,अंबोह,0,1
9008,384,,अनल्प,0,1
9009,385,,अनून,0,1
9010,386,,अन्यून,0,1
9011,387,,अबेश,0,1
9012,388,,अग्रतः,0,0
9013,389,,पास_में,0,1
9014,390,,नज़दीक,0,1
9015,391,,नजदीक,0,1
9016,392,,निकट_में,0,1
9017,393,,क़रीब_में,0,1
9018,394,,समीप,0,1
9019,395,,निकट,0,1
9021,397,,क़रीब,0,1
9022,398,,करीब,0,1
9023,399,,सन्निकट,0,1
9024,400,,पूर्व_काल_में,0,1
9025,401,,पहले,0,1
9026,402,,दृश्य,0,0
9027,403,,भविष्य_में,0,0
9028,404,,भविष्य_काल_में,0,0
9029,405,,अगत्या,0,0
9031,407,,विस्तारपूर्वक,1,0
9032,408,,विस्तार_से,1,0
9033,409,,अन्यत्र,0,0
9034,410,,कहीं_और,0,0
9035,411,,अनत,0,1
9037,413,,बद्धी,1,0
9038,414,,अनुबंध,1,0
9039,415,,अनुबन्ध,1,0
9040,416,,बन्धन,1,0
9041,417,,अलान,1,0
9042,418,,आलान,1,0
9044,420,,अनवरत,0,0
9046,422,,निरन्तर,0,0
9047,423,,ताबड़तोड़,0,0
9048,424,,दनादन,0,0
9050,426,,धूआँधार,0,0
9051,427,,अनंतर,0,0
9052,428,,अनन्तर,0,0
9053,429,,अनिश,0,0
9054,430,,प्रतिक्षण,0,0
9055,431,,अनुक्षण,0,0
9056,432,,धड़ाधड़,0,0
9057,433,,अविरत,0,0
9059,435,,तालीमी,0,1
9060,436,,इल्मी,0,1
9061,437,,परिवर्तन_करना,1,0
9063,439,,बदल_देना,1,0
9066,442,,सुपाच्य,0,0
9067,443,,सहज_पाच्य,0,0
9068,444,,हलका,0,0
9071,447,,सोचना,0,1
9072,448,,विचारना,0,0
9074,450,,सोंचना,0,1
9075,451,,अनुसंधानना,0,0
9076,452,,अनुसन्धानना,0,0
9077,453,,पोषित_करना,0,0
9078,454,,जीवित_रखना,0,0
9079,455,,पालित_करना,0,0
9080,456,,अल्बानियाई,0,0
9081,457,,अमहैरिक,0,0
9082,458,,लाड़_करना,0,0
9083,459,,दुलार_करना,0,0
9084,460,,दुलारना,0,0
9085,461,,प्यार_करना,0,0
9086,462,,पकड़ना,0,0
9087,463,,थामना,0,0
9088,464,,धरना,0,0
9089,465,,गहना,0,0
9090,466,,ढुलाई,0,0
9091,467,,ढोवाई,0,0
9092,468,,बटना,0,0
9094,470,,पूरना,0,0
9095,471,,भाँजना,0,0
9096,472,,बँटना,0,0
9097,473,,सहलाना,1,0
9098,474,,सोहराना,1,0
9099,475,,सुहलाना,1,0
9100,476,,सुहराना,1,0
9101,477,,पोतना,0,0
9103,479,,गाड़ना,0,0
9104,480,,मिशन,0,0
9105,481,,कँधियाना,0,0
9107,483,,भिड़ाना,0,0
9109,485,,धूलि,0,0
9110,486,,धूर्रा,0,0
9111,487,,रज,0,0
9112,488,,गर्द,0,0
9113,489,,गुबार,0,0
9114,490,,रेणुका,0,0
9115,491,,रेतना,0,0
9116,492,,रबड़,0,0
9117,493,,रबर,0,0
9118,494,,नक्काशीदार,0,0
9119,495,,नक्क़ाशीदार,0,0
9121,497,,उधेड़ना,0,0
9122,498,,उचाड़ना,0,0
9123,499,,मोहर,0,0
9124,500,,मुहर,0,0
9126,502,,स्टांप,0,0
9127,503,,अंकक,0,0
9128,504,,स्टैंप,0,0
9129,505,,स्टैम्प,0,0
9131,507,,छापा,0,0
9132,508,,तह_करना,0,0
9133,509,,दुहराना,0,0
9134,510,,दोहराना,0,0
9135,511,,दोहरा_करना,0,0
9136,512,,दुसराना,0,0
9137,513,,छानना,0,0
9138,514,,छाँदना,0,0
9139,515,,प्रेमासक्त,1,0
9140,516,,अनुरक्त,0,0
9141,517,,अनुरागी,1,0
9142,518,,आसक्त,1,0
9144,520,,फ़िदा,0,0
9145,521,,फिदा,0,0
9146,522,,छोही,1,0
9147,523,,अनुरागयुक्त,1,0
9148,524,,प्रेमयुक्त,1,0
9149,525,,अनुरत,0,0
9150,526,,अनुशयी,0,1
9151,527,,रंजित,1,0
9152,528,,रंञ्जित,1,0
9153,529,,अभिरंजित,1,0
9154,530,,अभिरञ्जित,1,0
9155,531,,अनुरंजित,1,0
9156,532,,अनुरञ्जित,1,0
9157,533,,अभिरत,1,0
9159,535,,लंगर,0,0
9160,536,,लांगल,0,0
9161,537,,पंजा,0,0
9162,538,,खोजना,0,0
9163,539,,खोज_करना,0,0
9164,540,,ढूँढ़ना,0,0
9165,541,,ढूँढना,0,0
9166,542,,तलाशना,0,0
9167,543,,पता_लगाना,0,0
9170,546,,ख़ून,0,0
9171,547,,कत्ल,0,0
9172,548,,क़त्ल,0,0
9174,550,,हनन,0,0
9176,552,,अपघात,0,0
9177,553,,विघात,0,0
9178,554,,सनई,0,0
9179,555,,सन,0,0
9180,556,,आच्छादित,0,1
9181,557,,ढँका,0,1
9182,558,,आवृत्त,0,1
9183,559,,अपिबद्ध,0,1
9184,560,,अपिनद्ध,0,1
9185,561,,अपिहित,0,1
9186,562,,आच्छन्न,0,1
9187,563,,मढ़ना,0,0
9188,564,,खपड़ा,0,1
9189,565,,खपरा,0,1
9190,566,,खपड़ैल,0,1
9191,567,,खपरैल,0,1
9192,568,,खप्पर,0,1
9193,569,,खप्पड़,0,1
9194,570,,टाइल,0,1
9195,571,,टॉइल,0,1
9196,572,,अटकाना,0,0
9197,573,,अड़ाना,0,0
9198,574,,फँसाना,0,0
9199,575,,अड़काना,0,0
9202,578,,खुल_जाना,0,0
9203,579,,उढ़काना,0,0
9204,580,,निचोड़ना,0,0
9205,581,,गारना,0,0
9206,582,,स्क्रू,0,0
9208,584,,पेच,0,0
9209,585,,कुल्फ़ी,0,0
9210,586,,कुल्फी,0,0
9211,587,,कुलफ़ी,0,0
9212,588,,कुलफी,0,0
9213,589,,तूमना,0,0
9214,590,,गूथना,0,0
9215,591,,गूँथना,0,0
9216,592,,गूंथना,0,0
9217,593,,पिरोना:2,0,0
9218,594,,पिरोहना,0,0
9219,595,,पोहना,0,0
9220,596,,नाधना,0,0
9221,597,,नाँधना,0,0
9224,600,,ऊपरी,0,0
9225,601,,बनौवा,0,0
9226,602,,चढ़ाना,0,0
9228,604,,वर्षा,0,0
9229,605,,वृष्टि,0,0
9230,606,,उलटना,0,0
9234,610,,प्रसारित_करना,0,0
9235,611,,विस्तृत_करना,0,0
9236,612,,प्रसार_करना,0,0
9237,613,,अरमेनियाई,0,0
9238,614,,अर्मेनियाई,0,0
9239,615,,अरमेनियन,0,0
9240,616,,अर्मेनियन,0,0
9241,617,,अरमेनियाई_लिपि,0,0
9242,618,,अर्मेनियाई_लिपि,0,0
9243,619,,अरमेनियाई-लिपि,0,0
9244,620,,अर्मेनियाई-लिपि,0,0
9245,621,,मासिक,0,1
9246,622,,साप्ताहिक,1,0
9247,623,,हफ्तेवार,1,0
9248,624,,प्रतिदिन,0,0
9249,625,,हरदिन,0,0
9250,626,,नित्य,0,0
9251,627,,हररोज़,0,0
9252,628,,रोज़,0,0
9253,629,,नित,0,0
9254,630,,रोज,0,0
9255,631,,रोज़ाना,0,0
9256,632,,रोजाना,0,0
9257,633,,अनुदिन,0,0
9258,634,,नित्यप्रति,0,0
9259,635,,अनुदिवस,0,0
9260,636,,लज्जाशील,1,0
9261,637,,लजाऊ,1,0
9262,638,,झेंपू,1,0
9263,639,,लज्जावान,1,0
9264,640,,शरमाऊ,1,0
9265,641,,शरमीला,1,0
9267,643,,लजालू,1,0
9268,644,,लजाधुर,1,0
9269,645,,लज्जालु,1,0
9270,646,,लजीला,1,0
9271,647,,शरमालू,1,0
9272,648,,अप्रतिभ,1,0
9273,649,,अविलंब,0,1
9274,650,,अविलम्ब,0,1
9275,651,,बुहारना,0,0
9276,652,,झाड़ू_देना,0,0
9277,653,,झाड़ू_लगाना,0,0
9278,654,,बहारना,0,0
9279,655,,हिटलर,0,0
9280,656,,एडोल्फ_हिटलर,0,0
9284,660,,शोरशराबा,0,0
9285,661,,शोर-शराबा,0,0
9286,662,,हल्लागुल्ला,0,0
9287,663,,हल्ला-गुल्ला,0,0
9290,666,,हल्ला,0,0
9291,667,,खलबल,0,0
9292,668,,खल-बल,0,0
9293,669,,चिल्लमचिल्ला,0,0
9294,670,,सोर,0,0
9295,671,,चिल्लपों,0,0
9296,672,,चिल्लपौं,0,0
9301,677,,व्याघात,0,0
9303,679,,मथना,0,0
9304,680,,बिलोना,0,0
9305,681,,मंथन_करना,0,0
9306,682,,बिलोड़ना,0,0
9307,683,,गाहना,0,0
9308,684,,काँपना,1,0
9309,685,,कँपना,0,0
9310,686,,कंपित_होना,1,0
9311,687,,कंपन_होना,1,0
9312,688,,थरथराना,1,0
9313,689,,सिहरना,0,0
9314,690,,थर-थर_करना,0,0
9315,691,,थरथर_करना,0,0
9316,692,,चाटना,0,0
9317,693,,भाषण_देना,0,0
9318,694,,बोलना,0,0
9319,695,,वक्तव्य_देना,0,0
9320,696,,करना,0,0
9321,697,,रेताना,0,0
9322,698,,कटना,0,0
9323,699,,गड़ाना,0,0
9324,700,,चुभाना,0,0
9325,701,,सालना,0,0
9326,702,,कोंचना,0,0
9327,703,,गड़ोना,0,0
9330,706,,घुमाना,0,0
9331,707,,घुमा_देना,0,0
9332,708,,मोड़ना,0,0
9333,709,,मोड़_देना,0,0
9335,711,,खीचना,0,0
9336,712,,घसीटना,0,0
9337,713,,घिसटना,0,0
9338,714,,लहराना,0,0
9339,715,,फहराना,0,0
9340,716,,फरफराना,0,0
9341,717,,उड़ाना,0,0
9342,718,,बिछुड़ना,0,0
9343,719,,बिलगना,0,0
9344,720,,छूटना,0,0
9345,721,,छूट_जाना,0,0
9346,722,,विलग_होना,0,0
9347,723,,अलग_होना,0,0
9348,724,,टाँगना,0,0
9349,725,,टांगना,0,0
9352,728,,झूलना,0,0
9353,729,,बंडल,0,0
9354,730,,गाँठ,0,0
9355,731,,पुलिंदा,0,0
9356,732,,काम_करना,0,0
9357,733,,कार्य_करना,0,0
9358,734,,जुआ,0,0
9359,735,,जूआ,0,0
9360,736,,जुआठ,0,0
9361,737,,जुआठा,0,0
9362,738,,युग,0,0
9363,739,,जूड़,0,0
9364,740,,माची,0,0
9365,741,,कुश्ती,0,0
9366,742,,मल्ल_युद्ध,0,0
9367,743,,मल्लयुद्ध,0,0
